"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
74572,.,"A",650,"D",.,"A",48,"D",.,"D","2","1","D","01","D",.,"A","4","D",97500,"D","12","D",,"A","1","D",,"A",5,"D","9","D",0,"D",,"A",3000,"D",0,"D",2694,"D",0,"D",96415,"D",97500,"D",52978.956,0,"D",7459,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1041,"D",0,"D",97500,"D",50,"D",.,"A",0.9375506,"D",.,"A",.,"A",0,"D",443,"D",102,"D",544,"D",125,"D",.,"A","4","D",4,"D",0,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",1085,"D","01","01","D","5",.,"A",,"A","2","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",500,"D","06","07","1997",200,"D","1","D",.,"A",4,"D","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,139401.355,.,137878.556,138720.347,127609.717,136856.868,84776.853,.,.,.,84615.085,.,151982.651,102698.395,122433.939,.,.,.,.,.,111610.617,.,.,.,135333.012,137505.71,.,117950.512,.,78404.629,134434.814,.,110362.432,98858.42,.,.,115210.303,.,97319.318,.,.,157416.701,109461.35,193.47991,162.6299,7.54999,15.37999,34.1,12.08,8.33,6.09,15.63,1.76,4.95,5.4,10.62999,2.47999,2.78999,4.11996,2.07,16.63,9.01,3.62999,30.85001,0,12.51,0,12.32593,0,8.32,18.33405,1,"D",.,"A","7","D","09",,"T",.,"A",.,"A",.,"A","2","D"
74682,.,"B",.,"A",.,"B",83,"D",82,"D","1","2","D","01","D",.,"B","8","D",0,"D","17","D","12","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",19549.324,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"B",0,"D",239,"D",55,"D",261,"D",60,"D",.,"A","1","D",0,"D",0,"D",.,"A",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",0,"D","01",,"A","2",.,"A","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","05","07","1997",.,"A","2","D",.,"A",1,"D","2","D",1,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,37154.401,.,34670.178,.,36756.845,33476.386,.,46866.911,39603.257,.,.,39550.441,.,30921.106,.,.,52340.004,34392.942,38838.501,.,42558.575,39309.487,49300.677,44821.931,37801.138,.,.,.,43822.911,.,41733.596,29835.326,42580.765,.,.,.,.,.,37495.237,.,.,.,33377.339,49.58999,29.63999,5.45,1.71,3.29,0,3.8,0,0,0,1.15,3.95,1.04999,1.3,1.9,0,0,4.44,1.6,0,19.95,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","42","D",.,"A",.,"A",.,"A",,"A"
75092,.,"A",.,"A",.,"A",33,"D",32,"D","1","1","D","01","D",.,"A","1","D",62500,"D","16","D","13","D","1","D",,"A",5,"D","3","D",0,"D",,"A",3600,"D",0,"D",0,"D",0,"D",66300,"D",62500,"D",34393.168,0,"D",4781,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",62500,"D",50,"D",.,"A",0.8195028,"D",.,"A",.,"A",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",-3800,"D","01","01","D","3",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",200,"D","03","07","1997",.,"A","1","D",.,"A",2,"D","2","D",1,.,"A",,"A","2","D",52,"D",0,"D",.,"A",65389.151,.,.,.,.,.,58729.013,89485.531,79434.692,.,50856.027,.,.,.,91245.148,64241.315,62926.795,66742.349,59338.458,.,50394.778,50464.661,73789.095,.,.,64366.743,.,74141.534,.,.,70792.337,.,.,72402.478,60796.73,.,79388.389,.,46893.572,45865.924,.,.,.,82646.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","4","D","08","22","D",.,"A",.,"A",.,"A","2","D"
75142,.,"A",.,"A",.,"A",41,"D",.,"D","1","4","D","01","D",.,"A","1","D",39000,"D","15","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",20,"D",0,"D",6240,"D",0,"D",31091,"D",39000,"D",48307.997,0,"D",2984,"D",1671,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1699,"D",0,"D",39000,"D",45,"D",.,"A",0.5997328,"D",.,"A",.,"A",0,"D",109,"D",25,"D",217,"D",50,"D",.,"A","5","D",1,"D",0,"D",500,"D",,"A","4","D",,"A",.,"A",0,"D",.,"B",.,"A",.,"A",0,"D",0,"D",7909,"D","01","03","D","1",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",10,"D","07","07","1997",.,"A",,"A",.,"A",1,"D","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,94949.464,93871.324,103477.366,.,93919.113,102857.169,90499.22,83030.62,92653.187,.,.,.,101551.463,.,109825.933,90204.317,89408.035,.,.,.,.,.,84789.033,.,.,.,96841.782,96653.269,.,96898.205,.,108917.159,97246.622,.,100196.247,90718.543,.,.,105735.836,.,91675.741,.,.,27.36999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.36999,6.9,5.63,0,6.51,0,0,0,1,"D",.,"A","0","D","06","06","D",.,"A",.,"A",.,"A","2","D"
75622,.,"A",.,"A",.,"A",39,"D",38,"D","1","1","D","01","D",2500,"D","2","D",199899,"T","17","D","17","D","1","D","2","D",4,"D","3","D",0,"D",,"A",1430,"D",0,"D",42509,"T",0,"D",148163,"T",202699,"T",26505.804,4000,"D",9151,"T",17274,"T",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",14157,"T",0,"D",199899,"T",60,"D",25,"D",0.9973473,"D",.,"A",300,"D",0,"D",391,"D",90,"D",522,"D",120,"D",.,"A","1","D",2,"D",2800,"D",1500,"D","03","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",54536,"T","01","03","D","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",700,"D","05","07","1997",.,"A","1","D",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",58539.98,52958.286,.,.,.,56651.655,55176.711,59717.003,47767.409,56022.061,.,59622.048,55264.255,61722.893,.,.,49009.057,.,55004.432,.,.,40423.219,.,.,48695.725,53505.945,.,57108.807,.,52815.207,49961.457,.,.,.,48657.906,.,.,.,.,.,55230.154,44417.629,55844.211,.,177.8004,88.53,14.2,4.34,0,0,0,0,0,0,4.78,10.07,10.48,0,0,1.86,0,6.58,31.5,4.72,89.2704,12.76958,0,13.84,6.81,0,0,12.31,1,"D",.,"A","2","D","09","24","D",.,"A",.,"A",.,"A","2","D"
75922,.,"A",.,"A",.,"A",43,"D",41,"D","1","1","D","01","D",.,"A","2","D",0,"D","13","D","13","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",33703.054,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",50,"D",29,"D",.,"A",.,"A",.,"A",0,"D",435,"D",100,"D",565,"D",130,"D",.,"A","1","D",2,"D",0,"D",.,"A","04","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","03","D","2",.,"A","1","D","2","D","1","D","4","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","01","07","1997",.,"A","1","D",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",48,"D",.,"A",68000.366,71369.673,.,61956.177,59013.596,.,.,.,62686.796,.,.,.,.,.,74123.896,83312.83,69426.971,.,63107.947,.,.,.,74815.755,79374.025,67444.114,68637.424,67182.563,.,63128.864,60505.827,64333.918,.,.,53538.448,.,83341.262,.,.,72133.497,.,.,68668.135,55276.999,.,140.56998,99.01999,6.56,8.75,2.37,9.54,2.89,0,0,1.19,7.08,6.36,11.74999,5.86,0,0,3.39,0,0,33.28,41.54999,13.5,0,2.36,12.76,0,8.38,8.46,1,"D",.,"A","5","D","10","53","D",.,"A",.,"A",.,"A",,"A"
76122,.,"A",.,"A",.,"A",65,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","11","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",14362,"D",14062,"D",15642.61,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",11626,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.2290518,"D",.,"A",.,"A",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","2","D",0,"D",14062,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",2436,"D",0,"D",1,"D",-300,"D","01",,"A","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",300,"D","07","07","1997",.,"A",,"A",.,"A",.,"A","2","D",1,.,"A","4","D",,"A",0,"D",.,"A",.,"A",30911.179,28661.886,32988.222,.,31023.887,28323.002,30413.248,.,.,30379.219,.,29187.851,.,.,27452.532,.,.,27049.957,36803.621,.,34074.667,.,29657.308,25429.637,.,.,.,29157.748,.,.,.,.,.,36850.449,30846.852,32442.795,.,32894.429,.,.,.,31218.516,30767.846,30348.296,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85,0,0,0,0,0,0,0,1,"D",.,"A","0","D","03","55","D",.,"A",.,"A",.,"A","2","D"
76182,800,"D",.,"A",.,"A",80,"D",.,"D","1","2","D","01","D",.,"A","8","D",0,"D","15","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",38352,"D",40206,"D",36944.793,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",11806,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.6279592,"D",.,"A",8400,"D",0,"D",117,"D",27,"D",130,"D",30,"D",.,"A","2","D",0,"D",40206,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",20000,"D",0,"D",1,"D",1854,"D","01",,"A","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","05","07","1997",1054,"D","2","D",.,"A",1,"D","2","D",1,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,.,.,68880.934,.,79337.432,68147.541,74865.031,.,.,.,.,.,73412.755,.,.,.,84196.521,78266.631,.,79314.682,.,82042.241,69149.77,.,64994.769,78047.135,.,.,74816.287,.,69786.575,.,.,73568.651,68895.113,71273.488,.,68084.961,68734.901,77407.084,73980.471,65741.824,.,131.91998,47.91998,1.25743,3.73334,3.33274,2.40229,0,0,6.20907,0,1.79672,4.70158,1.65489,3.32509,1.20095,1.85096,1.7498,2.09947,1.34374,11.26191,84,0,0,0,0,0,0,0,1,"D",.,"A","0","D","07","12","D",.,"A",.,"A",.,"A","2","D"
76242,.,"A",.,"A",.,"A",42,"D",42,"D","1","4","D","01","D",.,"A","6","D",25979,"D","10","D","10","D",,"A","4","D",4,"D","4","D",0,"D",,"A",.,"A",0,"D",5032,"D",0,"D",20947,"D",25979,"D",44602.252,0,"D",1988,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",25979,"D",.,"A",40,"D",.,"A",.,"A",.,"A",0,"D",391,"D",90,"D",391,"D",90,"D",.,"A","1","D",2,"D",0,"D",.,"A","08","D","2","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",5032,"D","01",,"A","2",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","06","07","1997",.,"A",,"A",.,"A",2,"D","2","D",1,.,"A","4","D",,"A",0,"D",52,"D",.,"A",.,80628.524,.,96673.307,84064.354,89722.741,.,.,.,.,.,104562.453,.,.,.,108075.444,76152.423,.,93272.016,.,98271.076,78348.296,.,83658.538,92660.598,.,.,91925.895,.,90853.419,.,.,80769.178,78389.435,72659.666,.,92596.954,89098.351,89351.735,102611.512,76304.522,.,.,.,32.70997,32.70997,0,0,0,2.65,1.04999,6.46,0,2.32,4.4,6.3,3.17999,1.87999,0,0,0,4.47,0,0,0,0,0,0,11.41,0,0,6.10999,1,"D",.,"A","7","D","10","48","D",.,"A",.,"A",.,"A",,"A"
76302,.,"A",.,"A",.,"A",64,"D",61,"D","2","2","D","01","D",.,"A","6","D",0,"D","11","D","12","D",,"A","1","D",3,"D","5","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",11806,"D",11806,"D",41979.165,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",11806,"D",0,"D",0,"D",0,"D",.,"A",40,"D",0.1898754,"D",.,"A",.,"A",0,"D",652,"D",150,"D",652,"D",150,"D",.,"A","1","D",2,"D",11806,"D",.,"A","12","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01",,"A","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","02","07","1997",.,"A","1","D",.,"A",2,"D","2","D",1,.,"A","1","D",,"A",0,"D",52,"D",.,"A",.,.,69878.568,66789.578,.,77690.268,.,80048.491,86644.528,.,75417.512,78379.786,.,.,69686.273,.,79205.852,.,.,76437.492,79982.446,83363.686,.,104965.473,93346.669,72335.627,65876.317,61153.866,.,.,.,76390.665,.,62200.544,69979.227,79229.551,.,.,.,.,.,79732.607,.,.,189.08992,173.08992,16.13285,17.01712,10.49,11.6,10.03,7.22,2.83999,3.67,5.51,8.21,25.43,1.95999,1.47,6.79,3.7,14.69,1.04999,25.27998,16,0,0,0,2.09998,0,1.39,10.00999,1,"D",.,"A","0","D","03","36","R",.,"A",.,"A",.,"A","1","D"
76332,.,"A",1423,"D",.,"A",34,"D",33,"D","1","1","D","01","D",5000,"D","2","D",54000,"D","15","D","13","D","5","D","1","D",2,"D","1","D",0,"D",,"A",4000,"D",0,"D",0,"D",0,"D",60507,"D",59000,"D",24522.207,0,"D",4131,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",54000,"D",42,"D",12,"D",0.7860685,"D",.,"A",.,"B",0,"D",196,"D",45,"D",217,"D",50,"D",40000,"D","1","D",2,"D",5000,"D",.,"A","05","D","4","D","4","D",.,"A",40000,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-1507,"D","01","01","D","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",200,"D","06","07","1997",1270,"D","1","D",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",50,"D",52,"D",.,"A",.,.,.,.,48836.112,.,.,.,51519.752,42895.109,.,50100.436,.,47002.393,55194.3,.,44507.462,50177.599,.,.,48319.913,.,51761.625,.,.,44197.22,51953.444,48711.484,.,49320.516,47608.526,49546.939,45563.774,53508.994,.,.,.,46390.956,.,52903.709,58122.848,50304.159,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","08","20","D",.,"A",.,"A",.,"A","2","D"
76652,.,"A",.,"A",.,"A",40,"D",38,"D","1","2","D","01","D",.,"A","2","D",50000,"D","14","D","11","D","5","D","5","D",4,"D","3","D",50000,"D",,"A",.,"B",0,"D",0,"D",0,"D",49750,"D",50000,"D",66717.29,0,"D",7650,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",50,"D",0.7106626,"D",.,"A",.,"A",0,"D",326,"D",75,"D",391,"D",90,"D",.,"A","1","D",2,"D",0,"D",200,"D","01","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",250,"D","01","06","D","3",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"B","03","07","1997",250,"D","1","D",.,"A",3,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,119808.155,.,.,.,143554.491,.,138019.858,142060.917,128977.118,.,.,.,.,.,163392.451,.,.,.,145969.767,139906.45,.,131513.669,.,135955.762,126674.504,.,135749.194,132117.878,.,.,167643.628,.,118017.225,.,.,138764.366,124707.413,131364.082,.,126603.534,133975.526,118452.503,146266.907,148.32,130.32,3.04,2.32,27.41,21.26,6.55,10.47,0,0,3.12,10.35,0,4.64,0,5.89,2.1,17.5,2.53,13.14,18,0,20.88,0,10.27,0,11.64,3.39999,1,"D",.,"A","5","D","08","01","D",.,"A",.,"A",.,"A","2","D"
76852,.,"A",.,"A",.,"A",53,"D",.,"D","1","2","D","01","D",.,"A","1","D",10400,"D","14","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",518,"D",0,"D",0,"D",0,"D",11118,"D",10600,"D",28036.534,0,"D",796,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",10400,"D",40,"D",.,"A",0.1636122,"D",.,"A",200,"D",0,"D",113,"D",26,"D",200,"D",46,"D",.,"A","3","D",1,"D",200,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-518,"D","01","05","D","2",.,"A",,"A","2","D","1","D","1","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","01","07","1997",.,"A","1","D",.,"A",1,"D","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,55194.919,.,57060.2,.,59893.993,59387.646,.,55709.089,62936.156,.,.,60417.374,.,56159.35,.,.,62684.34,69517.22,52070.978,.,54888.251,64284.381,45457.189,53965.77,53715.97,.,.,.,55861.181,.,49875.647,65566.255,64396,.,.,.,.,.,55805.849,.,.,.,59963.588,29.85999,24.85999,9.16,0,0,0,0,0,0,0.98,0,0,7.55999,0,3.58,0,3.58,0,0,0,5,0,0,1.99,1.68,0,0,3.88,1,"D",.,"A","0","D","03","42","D",.,"A",.,"A",.,"A","2","D"
76942,.,"A",.,"A",.,"A",87,"D",.,"D","1","2","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",12634,"D",12634,"D",42641.475,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",11326,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.206315,"D",.,"A",.,"B",0,"D",109,"D",25,"D",152,"D",35,"D",.,"A","2","D",0,"D",12634,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",1308,"D",0,"D",1,"D",0,"D","01",,"A","3",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","02","07","1997",.,"A","1","D",.,"A",1,"D","2","D",1,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,.,.,.,.,.,80474.969,.,.,.,82543.297,92709.428,.,82898.777,.,91912.177,92483.025,.,93086.645,92201.893,.,.,103222.56,.,86007.876,.,.,94529.323,85124.366,82480.146,.,80539.694,95163.186,86093.555,93369.101,83797.174,.,.,.,82522.223,.,81752.918,91312.375,80620.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","03","39","D",.,"A",.,"A",.,"A","2","D"
77062,.,"A",.,"A",.,"A",81,"D",.,"D","1","2","D","01","D",.,"A","1","D",4000,"D","13","D",,"A","5","D",,"A",1,"D","8","D",4000,"D",,"A",250,"D",0,"D",0,"D",0,"D",18532,"D",18482,"D",15027.882,0,"D",612,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",14482,"D",0,"D",0,"D",0,"D",4,"D",.,"A",0.2978695,"D",.,"A",.,"B",0,"D",83,"D",19,"D",87,"D",20,"D",.,"A","2","D",1,"D",14482,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",-50,"D","01","03","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","05","07","1997",200,"D","1","D",.,"A",1,"D","2","D",1,.,"A",,"A",,"A",4,"D",.,"A",.,"A",32988.972,26670.752,31451.01,26305.982,.,31267.902,27410.465,30214.459,.,.,29126.273,.,31940.468,.,.,34279.423,.,.,33296.864,26880.467,.,31530.511,.,29699.354,31166.004,.,.,.,29676.532,.,.,.,.,.,30500.973,28588.292,28019.098,.,28516.469,.,.,.,25958.047,31007.481,42.67,19.43,0,4.15,7.52,0,0,1.54,0,0,1.71,3.73,0.78,0,0,0,0,0,0,0,23.24,0,0,0,0,0,0,14.9,1,"D",.,"A","0","D","04","29","D",.,"A",.,"A",.,"A","2","D"
