"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
160272,512,"D",.,"A",.,"A",21,"D",.,"D","1","1","D","01","D",.,"A","4","D",10569,"D","12","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",.,"A",0,"D",1286,"D",0,"D",8771,"D",10569,"D",49115.416,0,"D",809,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",10569,"D",40,"D",.,"A",0.1650349,"D",.,"A",.,"A",0,"D",435,"D",100,"D",435,"D",100,"D",.,"A","5","D",2,"D",0,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",1798,"D","01","13","D","4",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","18","07","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",20,"D",.,"A",.,"A",94270.074,.,99617.876,102550.747,103293.114,.,111800.053,.,.,.,93989.809,100461.357,93023.075,106459.902,99804.704,.,107580.07,85523.315,98256.999,.,.,110281.837,.,92090.227,.,.,97640.567,.,.,104699.575,109198.216,.,96122.34,.,105092.658,100724.959,.,.,.,119575.552,.,.,.,.,42.49997,42.49997,4.01614,2.91755,3.32606,2.36909,0,0,1.77852,1.21632,1.8981,1.68663,2.69922,1.07778,2.07205,2.59669,1.98164,2.22924,1.44145,9.19349,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","03","48","D",.,"A",.,"A",.,"A","1","D"
160281,.,"A",.,"A",.,"A",46,"D",43,"D","1","2","D","01","D",.,"A","3","D",0,"D","12","D","12","D","1","D","1","D",4,"D","4","D",0,"D",,"A",604,"D",0,"D",0,"D",0,"D",889,"D",220,"D",40225.817,2400,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",32,"D",.,"A",.,"A",40,"D",0,"D",274,"D",63,"D",304,"D",70,"D",.,"A","1","D",4,"D",220,"D",144,"D","05","D","4","D","4","D",180,"D",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-669,"D","01","11","D","5",.,"A","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",65,"D","21","09","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",16,"D",.,"A",.,.,71487.1,44841.712,.,53096.358,.,77197.871,65909.995,.,50043.052,57465.514,.,.,55604.832,.,55112.009,.,.,52107.161,66719.87,55568.97,.,66273.344,58053.565,60984.527,63862.911,60427.986,.,.,.,59416.667,.,52722.2,62653.16,59650.226,.,.,.,.,.,52905.16,.,.,133.7028,80.68001,1.89,7.87,22.60311,17.53209,4.68481,0,0,0,2.13,4.13,9.25,0,0,0,2.29,0,5.76,2.54,53.02279,13.64721,0,0,0,0,0,11.46,1,"D",.,"A","7","D","10","42","D",.,"A",.,"A",.,"A",,"A"
160282,.,"A",.,"A",.,"A",46,"D",43,"D","1","2","D","01","D",.,"A","3","D",0,"D","12","D","12","D","1","D","1","D",4,"D","4","D",0,"D",,"A",604,"D",0,"D",0,"D",0,"D",889,"D",220,"D",40225.817,2400,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",32,"D",.,"A",.,"A",40,"D",0,"D",274,"D",63,"D",304,"D",70,"D",.,"A","1","D",4,"D",220,"D",144,"D","05","D","4","D","4","D",180,"D",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-669,"D","01","11","D","5",.,"A","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",65,"D","28","09","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",16,"D",.,"A",.,.,71487.1,44841.712,.,53096.358,.,77197.871,65909.995,.,50043.052,57465.514,.,.,55604.832,.,55112.009,.,.,52107.161,66719.87,55568.97,.,66273.344,58053.565,60984.527,63862.911,60427.986,.,.,.,59416.667,.,52722.2,62653.16,59650.226,.,.,.,.,.,52905.16,.,.,150.87,108.74999,4.28,15.33,0,1.49,3.5224,8.94,0,0,7.51,17.05,8.37,3.08759,6.09,0,10.77,10.58,4.47,7.26,42.12001,14.17999,0,0,0,0,0,6.60999,1,"D",.,"A","7","D","10","42","D",.,"A",.,"A",.,"A",,"A"
160291,.,"A",.,"A",.,"A",42,"D",.,"D","1","1","D","01","D",.,"A","1","D",47900,"D","15","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",3992,"D",0,"D",10873,"D",0,"D",38645,"D",47950,"D",25853.143,0,"D",3664,"D",4371,"D",.,"B",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3416,"D",0,"D",47900,"D",40,"D",.,"A",0.6903831,"D",.,"A",50,"D",0,"D",87,"D",20,"D",109,"D",25,"D",.,"A","5","D",1,"D",50,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",9305,"D","01","13","D","2",.,"A",,"A","2","D","2","D","4","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",992,"D","29","07","1998",.,"A","1","D",.,"A",3,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,49153.86,.,45346.699,.,.,63653.879,58827.948,48623.389,.,63376.028,54203.41,42210.114,61687.525,49358.711,.,.,.,46423.416,.,49261.777,48832.588,40839.706,.,.,.,.,.,55967.438,.,.,.,57067.985,51110.824,.,59079.38,.,50718.744,63138.342,.,39634.933,48949.326,.,.,36.54999,16.80999,0,0,0,0,0,0,0,0,2.69,3.19,2.96275,1.06736,2.05199,1.05789,3.79,0,0,0,19.74,7.45,0,0,0,0,0,0,1,"D",.,"A","0","D","07","06","D",.,"A",.,"A",.,"A","2","D"
160292,.,"A",.,"A",.,"A",42,"D",.,"D","1","1","D","01","D",.,"A","1","D",47900,"D","15","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",3992,"D",0,"D",10873,"D",0,"D",38645,"D",47950,"D",25853.143,0,"D",3664,"D",4371,"D",.,"B",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3416,"D",0,"D",47900,"D",40,"D",.,"A",0.6907169,"D",.,"A",50,"D",0,"D",87,"D",20,"D",109,"D",25,"D",.,"A","5","D",1,"D",50,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",9305,"D","01","13","D","2",.,"A",,"A","2","D","2","D","4","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",992,"D","05","08","1998",.,"A","1","D",.,"A",3,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,49153.86,.,45346.699,.,.,63653.879,58827.948,48623.389,.,63376.028,54203.41,42210.114,61687.525,49358.711,.,.,.,46423.416,.,49261.777,48832.588,40839.706,.,.,.,.,.,55967.438,.,.,.,57067.985,51110.824,.,59079.38,.,50718.744,63138.342,.,39634.933,48949.326,.,.,62.22008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.22008,43.39989,0,0,0,0,0,0,1,"D",.,"A","0","D","07","06","D",.,"A",.,"A",.,"A","2","D"
160301,.,"A",1200,"D",.,"A",68,"D",.,"D","1","2","D","01","D",4800,"D","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",1000,"D",0,"D",0,"D",0,"D",12526,"D",12526,"D",27164.908,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",7726,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.2068139,"D",.,"A",.,"A",0,"D",122,"D",28,"D",130,"D",30,"D",.,"A","3","D",0,"D",12526,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",200,"D","06","08","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",53936.283,52234.631,.,57094.326,53457.924,54925.06,.,.,58055.792,.,52205.974,.,.,51477.141,.,.,52873.778,49094.463,.,55500.755,.,56986.638,47527.985,.,.,.,66393.077,.,.,.,.,.,53407.929,64005.845,56043.068,.,51949.141,.,.,.,46755.097,52183.2,53750.233,47067.296,46.28001,31.28001,0,4.41685,0,2.52444,0,0,1.89515,1.29609,2.02257,2.38666,2.01027,1.59581,2.26941,2.02672,3.78299,0,0,5.05305,15,0,0,0,0,0,0,0,1,"D",.,"A","0","D","03","29","D",.,"A",.,"A",.,"A","2","D"
160302,.,"A",1200,"D",.,"A",68,"D",.,"D","1","2","D","01","D",4800,"D","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",1000,"D",0,"D",0,"D",0,"D",12526,"D",12526,"D",27164.908,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",7726,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.2071646,"D",.,"A",.,"A",0,"D",122,"D",28,"D",130,"D",30,"D",.,"A","3","D",0,"D",12526,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",200,"D","13","08","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",53936.283,52234.631,.,57094.326,53457.924,54925.06,.,.,58055.792,.,52205.974,.,.,51477.141,.,.,52873.778,49094.463,.,55500.755,.,56986.638,47527.985,.,.,.,66393.077,.,.,.,.,.,53407.929,64005.845,56043.068,.,51949.141,.,.,.,46755.097,52183.2,53750.233,47067.296,31.27999,31.27999,2.82392,3.14024,0,2.54991,0,0,0,1.30916,2.04298,4.2261,1.02655,1.07173,2.09556,0,3.82117,1.84719,0,5.32548,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","03","29","D",.,"A",.,"A",.,"A","2","D"
160311,.,"A",.,"A",.,"A",57,"D",50,"D","1","4","D","01","D",.,"A","3","D",37300,"D","17","D","13","D","1","D","1","D",5,"D","4","D",0,"D",,"A",150,"D",0,"D",2258,"D",0,"D",33340,"D",37300,"D",5025.054,0,"D",2854,"D",0,"D",.,"B",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1902,"D",0,"D",37300,"D",40,"D",40,"D",0.580479,"D",.,"A",.,"A",0,"D",391,"D",90,"D",435,"D",100,"D",.,"A","1","D",5,"D",0,"D",.,"A","13","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",3960,"D","01","10","D","3",.,"A","4","D","2","D","4","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",50,"D","27","09","1998",.,"A",,"A",.,"C",1,"D","1","D",2,.,"A",,"A",,"A",31,"D",52,"D",.,"A",.,.,.,12904.165,9821.055,7881.124,.,9543.99,9766.209,9303.871,12544.457,5644.834,.,.,.,10349.971,.,10713.283,8344.393,8208.112,.,.,.,.,.,9478.309,.,.,.,9867.991,9979.084,.,9470.312,.,11281.882,12970.183,.,14713.456,11117.206,.,.,9302.013,.,12844.804,56.46999,44.40999,10.38,1.55,0,16.14,0,0,0,0,4.15,0,0,0,2.05,5.2,0,0,3.91,1.02999,12.06,0,0,0,0,0,0,2.07,1,"D",.,"A","7","D","06","15","D",.,"A",.,"A",.,"A","2","D"
160312,.,"A",.,"A",.,"A",57,"D",50,"D","1","4","D","01","D",.,"A","3","D",37300,"D","12","D","11","D","1","D","1","D",5,"D","4","D",0,"D",,"A",150,"D",0,"D",2258,"D",0,"D",33340,"D",37300,"D",5025.054,0,"D",2854,"D",0,"D",.,"B",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1902,"D",0,"D",37300,"D",40,"D",40,"D",0.5805439,"D",.,"A",.,"A",0,"D",391,"D",90,"D",435,"D",100,"D",.,"A","1","D",5,"D",0,"D",.,"A","13","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",3960,"D","01","10","D","3",.,"A","4","D","2","D","4","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",50,"D","04","10","1998",.,"A",,"A",.,"C",1,"D","2","D",2,.,"A",,"A",,"A",31,"D",52,"D",.,"A",.,.,.,12904.165,9821.055,7881.124,.,9543.99,9766.209,9303.871,12544.457,5644.834,.,.,.,10349.971,.,10713.283,8344.393,8208.112,.,.,.,.,.,9478.309,.,.,.,9867.991,9979.084,.,9470.312,.,11281.882,12970.183,.,14713.456,11117.206,.,.,9302.013,.,12844.804,140.43,127.25,22.77,0,16.61,13.57,0,8.33,0,0,0,0,28.75,2.74,2.22047,3.20475,0,0,10.35,18.70478,13.18,0,0,0,8.79,0,0,10.65,1,"D",.,"A","7","D","06","15","D",.,"A",.,"A",.,"A","2","D"
160321,1500,"D",.,"A",1500,"D",32,"D",35,"D","1","1","D","01","D",.,"A","2","D",92000,"D","14","D","14","D","1","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",1802,"D",0,"D",83999,"D",92000,"D",57539.127,2000,"D",7039,"D",4404,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3199,"D",0,"D",92000,"D",40,"D",40,"D",0.92884,"D",.,"A",.,"A",0,"D",174,"D",40,"D",217,"D",50,"D",.,"A","1","D",2,"D",0,"D",90,"D","03","D","1","D","1","D",.,"A",267,"D",.,"A",.,"A",.,"A",0,"D",0,"D",8001,"D","01","01","D","4",267,"D","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","01","09","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",50,"D",.,"A",.,.,124448.215,103215.788,.,117352.705,.,136948.66,124491.857,.,105879.189,137484.037,.,.,102456.757,.,116338.194,.,.,111398.86,112988.463,114863.569,.,120003.086,109624.078,128386.329,126382.716,129348.601,.,.,.,125281.628,.,103213.944,121466.644,109035.716,.,.,.,.,.,126139.768,.,.,129.06001,75.87,11.34,7.39,9,0,0,0,0,1.99,2.78,7.78,0,8.28,5.81533,4.34467,0,6.28,1.4,9.47,53.19001,40,2.63,0,0,0,0,15.19999,1,"D",.,"A","0","D","09","50","D",.,"A",.,"A",.,"A","2","D"
160322,1500,"D",.,"A",1500,"D",32,"D",35,"D","1","1","D","01","D",.,"A","2","D",92000,"D","14","D","14","D","1","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",1802,"D",0,"D",83999,"D",92000,"D",57539.127,2000,"D",7039,"D",4404,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3199,"D",0,"D",92000,"D",40,"D",40,"D",0.9295828,"D",.,"A",.,"A",0,"D",174,"D",40,"D",217,"D",50,"D",.,"A","1","D",2,"D",0,"D",90,"D","03","D","1","D","1","D",.,"A",267,"D",.,"A",.,"A",.,"A",0,"D",0,"D",8001,"D","01","01","D","4",267,"D","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","08","09","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",50,"D",.,"A",.,.,124448.215,103215.788,.,117352.705,.,136948.66,124491.857,.,105879.189,137484.037,.,.,102456.757,.,116338.194,.,.,111398.86,112988.463,114863.569,.,120003.086,109624.078,128386.329,126382.716,129348.601,.,.,.,125281.628,.,103213.944,121466.644,109035.716,.,.,.,.,.,126139.768,.,.,185.00999,29.01,0,7.46,0,0,0,6,0,0,0,3.69,3,1.69,1,0,1,1.19,0,3.98,155.99999,12,0,0,3.15,20,0,0,1,"D",.,"A","0","D","09","50","D",.,"A",.,"A",.,"A","2","D"
160331,.,"A",.,"A",.,"A",80,"D",.,"D","2","2","D","01","D",.,"A","8","D",0,"D","10","D",,"A",,"A",,"A",2,"D","9","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",7977,"D",7522,"D",52919.735,0,"D",0,"D",0,"D",.,"A",0,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","06161998","D",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",5446,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0888701,"D",.,"A",.,"A",120,"D",435,"D",100,"D",652,"D",150,"D",.,"A","2","D",0,"D",7522,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",1956,"D",0,"D",1,"D",-455,"D","01",,"A","5",.,"A",,"A","1","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",630,"D","08","07","1998",175,"D","1","D",.,"A",1,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,133641.01,.,.,127060.894,.,104507.416,.,.,148224.127,136574.301,130214.305,.,143840.01,155923.649,169367.868,161713.194,122054.557,.,.,.,121558.036,.,169059.189,142068.269,118753.311,.,.,.,.,.,117122.665,.,.,.,173861.055,122435.084,.,141986.414,.,125397.388,133500.109,.,124949.671,8.83,8.83,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,4.34,0,0,5.24,0,0,39.82,0,10.48,1,"D",.,"A","7","D","02",,"T",.,"A",.,"A",.,"A","1","D"
160332,.,"A",.,"A",.,"A",80,"D",.,"D","2","2","D","01","D",.,"A","8","D",0,"D","10","D",,"A",,"A",,"A",2,"D","9","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",7977,"D",7522,"D",52919.735,0,"D",0,"D",0,"D",.,"A",0,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","06161998","D",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",5446,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0895532,"D",.,"A",.,"A",120,"D",435,"D",100,"D",652,"D",150,"D",.,"A","2","D",0,"D",7522,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",1956,"D",0,"D",1,"D",-455,"D","01",,"A","5",.,"A",,"A","1","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",630,"D","15","07","1998",175,"D","1","D",.,"A",1,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,133641.01,.,.,127060.894,.,104507.416,.,.,148224.127,136574.301,130214.305,.,143840.01,155923.649,169367.868,161713.194,122054.557,.,.,.,121558.036,.,169059.189,142068.269,118753.311,.,.,.,.,.,117122.665,.,.,.,173861.055,122435.084,.,141986.414,.,125397.388,133500.109,.,124949.671,23.86,18.86,0,15.72,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,5,6.29,6.29,5.24,0,0,0,0,1,"D",.,"A","7","D","02",,"T",.,"A",.,"A",.,"A","1","D"
160341,3000,"D",.,"A",.,"A",90,"D",.,"D","1","2","D","01","D",.,"C","4","D",42000,"D","15","D",,"A","4","D",,"A",3,"D","9","D",0,"D",,"A",300,"D",0,"D",3667,"D",0,"D",78139,"D",84506,"D",32986.244,0,"D",3213,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",9586,"D",0,"D",0,"D",42000,"D",51,"D",.,"A",0.9025465,"D",.,"A",.,"C",0,"D",152,"D",35,"D",304,"D",70,"D",48000,"D","3","D",2,"D",42506,"D",25,"D",,"A","4","D",,"A",.,"A",50000,"D",.,"A",.,"A",32920,"D",0,"D",1,"D",6367,"D","01","02","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",2000,"D","2","D",,"A","1",.,"A",.,"A","21","07","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,72648.116,.,59466.989,68111.793,55349.454,.,.,.,.,.,67893.705,.,.,.,61623.863,64358.319,.,64199.56,.,65900.977,69548.847,.,63555.733,75868.74,.,.,69770.7,.,67397.816,.,.,62479.218,52530.59,58010.554,.,65045.131,74243.276,63961.338,67866.716,79579.159,.,.,.,75.06997,64.76997,0.84,10.79,0,6.05,0,3.71,5.3,0,2.73999,3.18,5.26999,8.79,3.18,0,3.18,3.76,4.23,3.74999,10.3,0,0,0,0,22.95,0,17.87,1,"D",.,"A","7","D","09","48","D",.,"A",.,"A",.,"A","2","D"
160342,3000,"D",.,"A",.,"A",90,"D",.,"D","1","2","D","01","D",.,"C","4","D",42000,"D","15","D",,"A","4","D",,"A",3,"D","9","D",0,"D",,"A",300,"D",0,"D",3667,"D",0,"D",78139,"D",84506,"D",31876.958,0,"D",3213,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",9586,"D",0,"D",0,"D",42000,"D",51,"D",.,"A",0.902958,"D",.,"A",.,"C",0,"D",152,"D",35,"D",304,"D",70,"D",48000,"D","3","D",2,"D",42506,"D",25,"D",,"A","4","D",,"A",.,"A",50000,"D",.,"A",.,"A",32920,"D",0,"D",1,"D",6367,"D","01","02","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",2000,"D","2","D",,"A","1",.,"A",.,"A","28","07","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,64902.187,.,57195.532,69652.706,57569.974,.,.,.,.,.,65714.822,.,.,.,60308.771,67593.03,.,62636.033,.,57423.19,66798.076,.,66149.486,70327.327,.,.,71307.317,.,70337.563,.,.,55849.99,52232.823,59859.3,.,64437.677,71690.208,57021.222,65680.293,68969.226,.,.,.,154.80997,36.14996,1.84,7.55998,0,0,0,0,0,1.3,0,0,0.53,5.23999,0,0,2.6,10.06,0,7.01999,118.66001,0,0,0,0,0,0,0,1,"D",.,"A","7","D","09","48","D",.,"A",.,"A",.,"A","2","D"
